DATE,0,1,2,3,4,5,6,7,8,9,Average
2018-09-22,,,,0.18,0.33,,0.4,0.21,,1.07,0.27999999999999997
2018-09-23,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2018-09-24,,,,0.0,,,,0.0,,,0.0
2018-09-25,,,,,,,,,,,
2018-09-26,,0.43,,,,,,,,0.09,0.43
2018-09-27,,0.0,,,,,,,0.0,0.0,0.0
2018-09-28,,,0.02,,,,,,,,0.02
2018-09-29,,,0.2,,,0.13,,,,0.17,0.165
2018-09-30,,,0.02,,,,,,0.6,1.81,0.31
2018-10-01,,,,,,0.0,0.06,,0.0,0.02,0.02
2018-10-02,,,,,,,0.01,,0.0,0.0,0.005
2018-10-03,,,,,,,0.0,,,,0.0
2018-10-04,,,,,,,,,,,
2018-10-05,0.56,1.81,2.64,0.69,0.06,8.31,0.88,0.05,3.7,1.15,2.0777777777777775
2018-10-06,2.13,6.1,7.44,4.55,3.13,,2.37,2.72,3.58,2.85,4.0024999999999995
2018-10-07,0.23,,,0.0,0.43,,0.5,1.06,0.04,0.72,0.3766666666666667
2018-10-08,0.0,,,,0.0,,0.0,0.0,,0.0,0.0
2018-10-09,,,,,,,,,,,
2018-10-10,,,,0.01,0.28,,,0.23,0.0,,0.13
2018-10-11,,,,0.0,0.0,,,0.0,,,0.0
2018-10-12,,,,0.0,,,,,0.0,,0.0
2018-10-13,,,,,,,,,,,
2018-10-14,,,,,,,,,,,
2018-10-15,,,,,,,,,,,
2018-10-16,,,,,,,,,,,
2018-10-17,,0.43,,,,,,,0.71,,0.57
2018-10-18,,1.14,,,,,,,0.98,,1.06
2018-10-19,,0.02,0.12,,,,,,,,0.06999999999999999
2018-10-20,,,,,,,,,,,
2018-10-21,,,,,,,,,,,
2018-10-22,,,,,,,,,,,
2018-10-23,,,,,,,,,,,
2018-10-24,,,,,0.2,,0.01,0.18,,,0.13
2018-10-25,,,,,0.0,,0.0,0.0,,,0.0
2018-10-26,0.55,,0.08,0.06,0.04,0.11,0.04,0.0,0.31,,0.14875000000000002
2018-10-27,,,,0.13,0.39,,0.83,0.24,,0.15,0.39749999999999996
2018-10-28,0.25,,,0.0,0.16,,0.0,0.03,,0.0,0.088
2018-10-29,,,0.0,0.0,0.06,,0.52,0.52,0.01,,0.18500000000000003
2018-10-30,,,,,0.0,,0.0,0.0,0.04,,0.01
2018-10-31,,,,,,,0.0,,0.47,,0.235
2018-11-01,,,,,,,,,0.0,,0.0
2018-11-02,,,,,,,,,,,
2018-11-03,,,,,,,,,,,
2018-11-04,,,,,,,,,,,
2018-11-05,,,,,,,,,,,
2018-11-06,,,,,,,,,0.08,,0.08
2018-11-07,,0.22,,,0.08,,0.02,0.26,0.01,,0.11800000000000002
2018-11-08,1.46,1.18,0.59,0.41,0.16,0.75,0.17,0.11,0.59,0.05,0.6022222222222222
2018-11-09,,0.08,,0.65,2.4,,1.35,1.83,0.28,,1.0983333333333334
2018-11-10,,,,0.0,0.0,,0.0,0.0,,,0.0
2018-11-11,,,,,,,,,,,
2018-11-12,,,0.0,0.34,,,,,0.0,0.15,0.11333333333333334
2018-11-13,,0.2,,0.0,,,,,,0.0,0.1
2018-11-14,,0.24,,,,,,,0.02,0.0,0.13
2018-11-15,,,,,,,,,,,
2018-11-16,,,,0.16,,0.13,,,,,0.14500000000000002
2018-11-17,,,,0.06,,,,,0.12,,0.09
2018-11-18,,,,0.0,,,,,0.35,,0.175
2018-11-19,,,,,,,,,0.0,,0.0
2018-11-20,,,,,,,,,0.04,,0.04
2018-11-21,,,,,0.05,,,,0.0,,0.025
2018-11-22,,,,,0.0,,0.02,,0.0,,0.006666666666666667
2018-11-23,,,,,,,0.0,,0.13,,0.065
2018-11-24,0.35,,,,0.36,,0.09,0.07,0.12,,0.198
2018-11-25,,,,0.39,0.07,,0.31,0.23,,0.09,0.25
2018-11-26,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2018-11-27,,,,,,,,,,,
2018-11-28,,,,,,,,,,,
2018-11-29,,,,,,,,,,,
2018-11-30,,,,,,,,,,,
2018-12-01,,,,,,,,,,,
2018-12-02,,,,,,,,,,,
2018-12-03,0.28,0.12,0.08,0.41,0.2,0.16,0.25,0.08,,0.68,0.1975
2018-12-04,,0.55,0.79,0.43,0.37,0.7,0.83,0.46,0.55,0.8,0.585
2018-12-05,,,,0.0,0.0,,0.0,0.02,0.98,0.3,0.2
2018-12-06,,0.2,0.17,0.24,,0.46,0.05,0.0,2.6,0.11,0.5314285714285715
2018-12-07,,,,0.39,,,0.0,0.0,0.19,0.01,0.14500000000000002
2018-12-08,,,,0.09,,,,,0.0,0.0,0.045
2018-12-09,,,,0.0,,,,,0.2,,0.1
2018-12-10,,,,0.0,,,,,0.03,,0.015
2018-12-11,,,0.12,,,0.79,,,0.16,0.01,0.3566666666666667
2018-12-12,,,,0.04,,,0.12,0.07,1.57,0.1,0.45
2018-12-13,0.16,,,0.0,0.02,,0.0,0.0,0.08,0.0,0.043333333333333335
2018-12-14,,,,,0.04,,0.0,0.02,1.14,,0.3
2018-12-15,,,,,0.0,,0.0,0.0,0.06,,0.015
2018-12-16,0.02,,,0.01,,0.28,,,0.0,,0.07750000000000001
2018-12-17,,,,0.0,0.02,,0.0,,0.03,0.17,0.0125
2018-12-18,,,,,0.0,,0.0,,,0.0,0.0
2018-12-19,,,,,,,0.07,,,,0.07
2018-12-20,,,,,,0.87,0.0,,,,0.435
2018-12-21,,,,,,,,,,,
2018-12-22,,,,,,,,,,,
2018-12-23,,,0.08,0.08,,,,,0.39,0.14,0.18333333333333335
2018-12-24,,,,0.0,,,,,0.16,0.0,0.08
2018-12-25,,,,,,,,,,0.0,
2018-12-26,,,,0.02,,,,,,,0.02
2018-12-27,,,,0.0,,,,,0.31,,0.155
2018-12-28,,,,0.06,,,,,0.47,,0.265
2018-12-29,,,,0.13,,,,,0.3,,0.215
2018-12-30,,,,0.0,,,,,0.04,,0.02
2018-12-31,,,,0.0,,,,,,,0.0
2019-01-01,,,,,,,,,,,
2019-01-02,,,,,,,0.0,,0.0,,0.0
2019-01-03,,,,,,,0.0,,,,0.0
2019-01-04,,,,,,,,,,,
2019-01-05,,,,0.0,,,,,,,0.0
2019-01-06,,,,0.0,,,,,0.12,,0.06
2019-01-07,,,,,,,,,,,
2019-01-08,,,,,,,,,,,
2019-01-09,,,,,,,,,0.12,,0.12
2019-01-10,,,,,,,,,,,
2019-01-11,,,,,,,,,,,
2019-01-12,,,0.51,0.09,,0.14,0.02,,0.43,0.02,0.238
2019-01-13,,,,0.0,,,0.0,,0.31,0.0,0.10333333333333333
2019-01-14,,,,,,,,,0.08,0.0,0.08
2019-01-15,,,,,,,,,0.0,,0.0
2019-01-16,,,,,,,0.01,0.01,0.12,,0.04666666666666666
2019-01-17,,,,,,,0.0,0.0,,,0.0
2019-01-18,,,,,,,,0.0,0.0,,0.0
2019-01-19,,,,,,,,,,,
2019-01-20,,,0.0,0.04,,,,,0.08,0.03,0.04
2019-01-21,,,,0.0,,,,,,0.0,0.0
2019-01-22,,,,,,,,0.02,0.0,,0.01
2019-01-23,,,,,,,,0.0,,,0.0
2019-01-24,,,,,,,,,,,
2019-01-25,,,,,,,,,0.63,,0.63
2019-01-26,,0.0,,,,,,,0.01,,0.005
2019-01-27,,,,,,,,,,,
2019-01-28,,,,,,,0.03,0.02,0.0,,0.016666666666666666
2019-01-29,,,,,,,0.0,0.0,0.0,,0.0
2019-01-30,,,,,,,,,,,
2019-01-31,,,0.24,0.21,,0.71,,,0.17,0.14,0.33249999999999996
2019-02-01,,,,0.19,,,,,0.08,0.31,0.135
2019-02-02,,,,0.0,0.01,,,,,0.0,0.005
2019-02-03,0.79,0.39,0.03,0.29,0.35,0.39,0.74,0.31,1.14,0.62,0.49222222222222217
2019-02-04,,,,0.05,0.28,,0.32,0.42,0.03,0.22,0.22000000000000003
2019-02-05,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2019-02-06,,,,,,,,,,,
2019-02-07,,0.1,,,0.02,0.14,,0.11,,,0.0925
2019-02-08,,,,,0.0,,,0.0,0.11,,0.03666666666666667
2019-02-09,,,,,,,,,0.51,,0.51
2019-02-10,,,,,,,,,0.14,,0.14
2019-02-11,,,,,,,,,0.3,,0.3
2019-02-12,,,,,,,,,0.0,,0.0
2019-02-13,,,,,,,,,0.15,,0.15
2019-02-14,,,0.04,,,,,,0.08,,0.06
2019-02-15,0.08,,0.03,,0.06,,,0.02,0.04,0.05,0.046
2019-02-16,,,,,0.04,,,0.06,0.2,0.0,0.10000000000000002
2019-02-17,,,,0.0,0.0,,0.0,0.0,0.0,,0.0
2019-02-18,,,,0.0,,,0.0,,,,0.0
2019-02-19,0.2,0.25,0.75,0.59,0.06,0.7,0.55,0.07,0.71,0.87,0.4311111111111111
2019-02-20,,,,0.11,0.13,,0.19,0.17,0.0,0.26,0.12
2019-02-21,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2019-02-22,,,,,,,,,,,
2019-02-23,,,,,,,,,0.02,,0.02
2019-02-24,,,,,,,,,,,
2019-02-25,,,,,,,,,,,
2019-02-26,,,,,,,,,,,
2019-02-27,,,,0.12,,,,,,,0.12
2019-02-28,,,0.02,0.0,,,0.01,,0.04,,0.0175
2019-03-01,,,,,,,0.0,,,,0.0
2019-03-02,,,,,,,,,,,
2019-03-03,,,,,,,,,,,
2019-03-04,,,,,,,,,,,
2019-03-05,,,,,,,,,,,
2019-03-06,,,0.01,0.07,,0.47,,,0.0,,0.13749999999999998
2019-03-07,,0.39,0.12,0.0,,,,0.01,,0.04,0.13
2019-03-08,,,,,,,,0.0,,0.0,0.0
2019-03-09,,,,,,,,,,,
2019-03-10,,,0.47,0.29,,1.1,,,,0.83,0.62
2019-03-11,,,,0.2,,,0.0,,0.63,0.34,0.27666666666666667
2019-03-12,,,,0.25,,,0.03,,0.08,0.0,0.12000000000000001
2019-03-13,,0.02,0.03,0.0,,,0.02,0.09,0.07,0.0,0.03833333333333334
2019-03-14,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
2019-03-15,,,,,,,0.01,0.01,,,0.01
2019-03-16,,0.28,,0.03,0.14,,0.03,0.15,,0.16,0.12600000000000003
2019-03-17,,,,0.0,0.0,,0.0,0.0,0.28,0.0,0.05600000000000001
2019-03-18,,,,,,,,,,,
2019-03-19,,,,,,,,,,,
2019-03-20,,,,,,,,,,,
2019-03-21,,0.47,0.12,0.66,0.78,,0.8,0.93,0.35,1.55,0.5871428571428571
2019-03-22,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2019-03-23,,,,,,,,,0.2,,0.2
2019-03-24,,,,,0.07,,0.24,0.15,0.0,,0.115
2019-03-25,,,,,0.0,,0.0,0.0,,,0.0
2019-03-26,,,,,,,,,,,
2019-03-27,,,,,,,,,,,
2019-03-28,,0.43,,,,,,0.0,0.01,,0.14666666666666667
2019-03-29,,,,,,,,0.0,0.97,,0.485
2019-03-30,0.13,0.08,0.2,0.01,0.06,,0.11,0.06,0.24,0.04,0.11125
2019-03-31,,,,0.0,0.01,,0.08,0.12,0.43,0.0,0.128
2019-04-01,,,,,0.0,,0.0,0.0,0.18,,0.045
2019-04-02,,,,,,,,,0.16,,0.16
2019-04-03,,,,,,,,,0.28,,0.28
2019-04-04,,,,,,,,,,,
2019-04-05,,,,,,,,,,,
2019-04-06,,,,,,,,,,,
2019-04-07,,,,,0.03,,0.03,0.22,0.04,,0.08
2019-04-08,,,,0.38,0.0,,0.0,0.0,,0.52,0.095
2019-04-09,,,,0.0,,,,,,0.0,0.0
2019-04-10,0.34,1.22,1.19,1.3,0.85,,1.43,0.59,0.91,0.6,0.9787500000000001
2019-04-11,,,,0.0,0.06,,0.0,0.03,,0.0,0.0225
2019-04-12,,,0.0,,0.0,,,0.0,,0.1,0.0
2019-04-13,,,,,,,,,,0.0,
2019-04-14,0.08,,,,0.0,,,0.0,,,0.02666666666666667
2019-04-15,,,,0.02,0.06,,0.02,0.07,,,0.0425
2019-04-16,,,,0.0,0.0,,0.0,0.0,,,0.0
2019-04-17,,,,0.02,,,,,,,0.02
2019-04-18,,,,0.0,,,,,,,0.0
2019-04-19,,,0.0,,,,0.01,,,,0.005
2019-04-20,,,,,,,0.0,,,,0.0
2019-04-21,,,,,0.06,,,0.02,,,0.04
2019-04-22,,,,,0.0,,,0.0,,,0.0
2019-04-23,,,,,,0.75,,,,,0.75
2019-04-24,,0.2,0.28,0.13,0.16,,1.1,0.21,0.79,0.92,0.41000000000000003
2019-04-25,,0.2,0.0,0.0,0.0,,0.0,0.0,0.04,0.01,0.03428571428571429
2019-04-26,0.13,1.54,0.24,0.08,0.6,,0.3,0.79,0.35,0.0,0.5037499999999999
2019-04-27,,,0.02,0.0,0.04,,0.05,0.0,,0.21,0.022
2019-04-28,,,,,0.0,,0.02,0.01,,0.0,0.01
2019-04-29,,,,0.04,,0.31,0.0,0.0,,0.06,0.0875
2019-04-30,,,0.01,1.44,,,0.65,,,0.94,0.7000000000000001
2019-05-01,,,,0.0,,,0.0,,,0.0,0.0
2019-05-02,,,,,,,,,,,
2019-05-03,,,,,,,,,,,
2019-05-04,,,,,,,,,,,
2019-05-05,,,,,,,,,,,
2019-05-06,,0.08,0.0,,,,,,0.0,,0.02666666666666667
2019-05-07,,,,,,,,,,,
2019-05-08,,,,,,,,,,,
2019-05-09,,,,,,,,,,,
2019-05-10,,,,,,,,,,,
2019-05-11,,,,,,,,,,,
2019-05-12,,,,,,,,,,,
2019-05-13,,,,,,,,,,,
2019-05-14,,,0.0,,,,,,,,0.0
2019-05-15,,,,,,,,,,,
2019-05-16,,,,,,,,,,,
2019-05-17,,,,,,,,,,,
2019-05-18,,,0.31,2.51,,1.1,0.51,,,0.35,1.1075
2019-05-19,0.47,0.08,0.03,0.0,0.2,,0.05,,,1.11,0.13833333333333334
2019-05-20,,,0.0,0.16,1.01,,0.26,0.61,0.28,0.37,0.3866666666666667
2019-05-21,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2019-05-22,,,,,,,,,,,
2019-05-23,,,,,,,,,,,
2019-05-24,,,,,,,,,,,
2019-05-25,,,,,,,,,,,
2019-05-26,,,,,,,,,,,
2019-05-27,0.43,0.02,0.2,2.02,0.14,0.35,0.37,0.09,0.47,0.18,0.45444444444444443
2019-05-28,,,,0.07,0.14,,0.2,0.37,,0.94,0.195
2019-05-29,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2019-05-30,,,,,,,,,,,
2019-05-31,,,0.0,0.07,,0.02,0.01,,0.03,0.04,0.026000000000000002
2019-06-01,,,,0.0,,,0.0,,,0.0,0.0
2019-06-02,,,,,,,,,,,
2019-06-03,,,,,,,,,,,
2019-06-04,,,,,,,,,,,
2019-06-05,,,,,,,,,,,
2019-06-06,,,,,,,,,,,
2019-06-07,1.15,3.07,2.19,,1.66,,1.54,1.09,1.85,2.89,1.7928571428571427
2019-06-08,,,,,0.03,,0.14,0.04,,0.01,0.07
2019-06-09,,,,,0.0,,0.0,0.0,,0.0,0.0
2019-06-10,,0.18,0.0,0.01,0.47,,0.79,0.13,0.02,,0.2285714285714286
2019-06-11,,0.12,,0.0,0.0,,0.0,0.06,0.0,,0.03
2019-06-12,,,,,,,,0.0,0.0,,0.0
2019-06-13,,,,,,,,,,,
2019-06-14,,,,,,1.54,,,,,1.54
2019-06-15,,0.08,0.28,0.23,,0.2,,,0.71,0.4,0.3
2019-06-16,,0.93,,0.0,0.08,,,0.41,0.04,0.0,0.292
2019-06-17,,,,,0.0,,,0.0,0.0,,0.0
2019-06-18,,0.31,,,0.39,,,0.03,,,0.24333333333333332
2019-06-19,,0.08,,,0.16,,0.0,0.59,0.01,0.01,0.16799999999999998
2019-06-20,,,,,0.0,,0.0,0.0,,0.0,0.0
2019-06-21,,,,,,,,,,,
2019-06-22,,,,,0.01,,,0.6,0.0,,0.20333333333333334
2019-06-23,,,0.12,0.04,0.0,,,0.0,0.0,,0.032
2019-06-24,,0.01,0.0,0.0,,,,0.05,0.0,,0.012
2019-06-25,,,,,,,,0.0,,,0.0
2019-06-26,,,,0.52,,3.35,,,,0.02,1.935
2019-06-27,,0.16,1.38,0.21,0.06,,0.09,,6.3,5.61,1.3666666666666665
2019-06-28,,,0.02,0.0,0.0,,0.0,,,0.23,0.005
2019-06-29,,0.16,1.6,0.54,0.06,,0.03,0.01,0.31,0.0,0.3871428571428572
2019-06-30,,,,2.53,0.0,,0.47,0.0,0.2,3.59,0.64
2019-07-01,,,,0.0,,,0.0,,,0.0,0.0
2019-07-02,,,,0.09,,,,,,,0.09
2019-07-03,,,,0.0,,,,,,,0.0
2019-07-04,,,,,,,,,,,
2019-07-05,,,,,,,,,,,
2019-07-06,,,,,,,,,,,
2019-07-07,,0.03,,,,,,,,,0.03
2019-07-08,,0.24,0.0,0.01,,,0.02,,0.0,,0.054000000000000006
2019-07-09,,0.12,,0.0,,,0.0,,0.02,,0.034999999999999996
2019-07-10,,0.98,0.91,0.03,,3.74,,,0.08,,1.1480000000000001
2019-07-11,,5.12,0.24,0.84,0.45,,0.84,0.5,2.2,1.56,1.455714285714286
2019-07-12,,,,0.0,0.0,,0.03,0.0,0.0,0.0,0.006
2019-07-13,,,,0.02,,0.55,0.0,,,,0.19000000000000003
2019-07-14,,,,0.0,,,,,,,0.0
2019-07-15,,0.24,,,,,0.25,,0.01,,0.16666666666666666
2019-07-16,1.46,0.12,0.01,,0.48,,0.36,1.74,,,0.695
2019-07-17,,,,,0.07,,0.81,0.05,,,0.31000000000000005
2019-07-18,,,0.22,1.66,0.03,0.83,0.16,0.0,0.08,1.41,0.4257142857142857
2019-07-19,,,0.01,0.02,0.0,6.1,0.0,,0.04,1.94,1.0283333333333333
2019-07-20,0.16,0.71,2.2,1.93,0.04,3.03,0.19,,0.75,3.63,1.12625
2019-07-21,,0.35,0.08,0.92,0.17,,1.56,0.21,0.83,5.2,0.5885714285714286
2019-07-22,,,,0.0,0.08,,0.04,0.18,,0.0,0.075
2019-07-23,,,,0.0,0.0,,0.0,0.0,,,0.0
2019-07-24,0.04,,,0.0,0.03,,,0.03,,,0.025
2019-07-25,,,0.02,,0.11,,0.46,0.09,,0.0,0.17
2019-07-26,2.4,0.55,,,1.69,,1.37,0.95,,0.0,1.392
2019-07-27,,0.02,,0.32,0.99,,0.63,2.2,0.16,,0.7200000000000001
2019-07-28,1.38,0.2,,0.74,0.5,,0.33,0.11,,0.29,0.5433333333333333
2019-07-29,,0.02,,0.0,0.53,,0.77,0.81,0.0,0.09,0.35500000000000004
2019-07-30,,,,,0.01,,0.0,0.0,,0.0,0.0033333333333333335
2019-07-31,1.97,,,,1.57,,,0.99,,,1.51
2019-08-01,1.12,,,,1.95,,,1.79,,,1.62
2019-08-02,,,,,0.03,,,0.0,,,0.015
2019-08-03,,,,,0.0,,,,,,0.0
2019-08-04,,,,,0.12,,,,,,0.12
2019-08-05,,,,,0.34,,,,,,0.34
2019-08-06,,,,,0.0,,,,,,0.0
2019-08-07,,2.4,0.63,,0.29,,0.49,2.32,0.04,,1.028333333333333
2019-08-08,,0.01,0.0,,0.02,,0.0,0.34,,,0.07400000000000001
2019-08-09,,,,0.02,0.0,,0.05,0.0,0.0,,0.014000000000000002
2019-08-10,,,,0.0,,,0.0,0.04,,,0.013333333333333334
2019-08-11,,0.52,0.08,,,0.75,,0.0,,,0.3375
2019-08-12,2.36,0.16,,3.47,1.72,0.71,0.04,0.38,,,1.262857142857143
2019-08-13,0.18,,,0.39,0.75,,0.01,2.33,,,0.732
2019-08-14,0.24,,,0.0,0.25,,0.0,0.13,,,0.124
2019-08-15,,6.18,1.06,,0.0,,0.35,0.13,0.47,0.02,1.3650000000000002
2019-08-16,,0.39,,0.09,0.64,,0.15,1.31,0.79,0.23,0.5616666666666666
2019-08-17,,,,0.02,0.0,,0.02,0.1,,0.0,0.035
2019-08-18,,,,0.17,,,0.08,0.0,,,0.08333333333333333
2019-08-19,,,0.0,0.0,,,0.0,0.0,,,0.0
2019-08-20,,,0.67,,,,,,,,0.67
2019-08-21,,,0.75,,,0.12,,,,,0.435
2019-08-22,,,3.7,0.29,0.05,0.28,0.93,0.01,0.08,2.35,0.7628571428571428
2019-08-23,,,0.0,0.0,0.0,,0.0,0.0,,0.33,0.0
2019-08-24,,,,,,,,,,0.0,
2019-08-25,,,,,,,,,,,
2019-08-26,,,,,,0.01,,,0.0,,0.005
2019-08-27,,0.02,0.47,0.78,0.79,3.07,1.28,0.02,0.2,0.05,0.82875
2019-08-28,,,0.08,0.37,0.0,1.61,0.13,0.0,0.0,0.17,0.3128571428571429
2019-08-29,,,0.0,0.0,,2.8,0.0,,,0.06,0.7
2019-08-30,,,,0.11,1.45,,0.58,0.21,,0.04,0.5874999999999999
2019-08-31,,,,0.0,0.01,,0.0,0.0,,0.0,0.0025
2019-09-01,,,,,0.0,,,,,,0.0
2019-09-02,,,0.08,0.09,,1.46,,,,0.66,0.5433333333333333
2019-09-03,,0.89,1.42,0.19,,0.55,0.41,,0.39,1.06,0.6416666666666667
2019-09-04,2.28,1.02,0.01,0.32,0.07,1.69,0.17,0.52,1.3,0.25,0.82
2019-09-05,1.61,0.83,0.31,0.14,0.86,0.28,0.01,0.52,0.0,0.0,0.5066666666666667
2019-09-06,0.24,0.18,,1.5,1.39,,0.95,1.93,,,1.0316666666666665
2019-09-07,0.07,0.1,0.1,0.81,0.11,,0.06,0.01,,0.07,0.18
2019-09-08,,,0.0,0.0,0.09,,0.0,0.04,,0.41,0.026000000000000002
2019-09-09,,,,1.22,0.0,0.98,0.34,0.01,0.0,0.05,0.425
2019-09-10,2.72,0.06,,0.08,1.27,,0.17,0.89,,0.0,0.8650000000000001
2019-09-11,,1.57,,0.0,1.52,,0.02,1.38,1.38,0.53,0.9783333333333334
2019-09-12,,0.08,0.0,,0.0,,0.21,0.0,,0.15,0.057999999999999996
2019-09-13,,,,,0.16,,0.05,,,0.0,0.10500000000000001
2019-09-14,,,,,0.0,,0.0,,,,0.0
2019-09-15,,0.59,0.04,,0.01,,,0.0,0.0,,0.128
2019-09-16,,,,,0.0,,,0.0,,,0.0
2019-09-17,,,,,,,,,,,
2019-09-18,,,,,,,,,,,
2019-09-19,,,0.0,,,,,,,,0.0
2019-09-20,,,,,,,,,,,
2019-09-21,,,1.65,0.08,,4.65,,,0.47,0.3,1.7125000000000001
2019-09-22,,3.03,5.87,3.61,0.01,6.46,2.65,0.06,2.68,1.69,3.0462499999999997
2019-09-23,,0.63,1.22,2.17,0.01,,1.54,0.26,3.58,2.48,1.3442857142857143
2019-09-24,,,,0.0,0.0,,0.0,0.0,,0.06,0.0
2019-09-25,,,,,,,,,,0.0,
2019-09-26,,,,,,0.04,,,,,0.04
2019-09-27,,,,,,,,,,,
2019-09-28,,,0.05,,,,,,0.31,0.7,0.18
2019-09-29,,,,,,,,,,2.58,
2019-09-30,,,,,,,,,,0.0,
2019-10-01,,,0.0,0.12,,0.83,,,,,0.31666666666666665
2019-10-02,,1.22,8.98,3.16,0.18,5.94,0.06,,0.76,1.0,2.9
2019-10-03,,,3.74,2.61,0.91,,3.62,1.34,3.03,3.19,2.5416666666666665
2019-10-04,,,,0.0,0.0,,0.0,0.02,0.04,0.0,0.012
2019-10-05,,2.28,0.0,,0.02,,,0.0,0.83,,0.626
2019-10-06,,0.0,0.0,,0.0,0.04,,0.05,,0.05,0.018
2019-10-07,0.51,0.0,0.11,,0.41,,0.08,0.06,,0.0,0.19499999999999998
2019-10-08,,,,0.36,0.59,,0.38,0.33,0.02,0.06,0.33599999999999997
2019-10-09,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2019-10-10,,,,,,,,,,,
2019-10-11,,,,,,,,,,,
2019-10-12,,,0.0,,,,,,,,0.0
2019-10-13,,,,,,,,,,,
2019-10-14,,,,,,,,,,,
2019-10-15,,0.65,1.14,,,,,,0.0,,0.5966666666666667
2019-10-16,,,,,,,,,,,
2019-10-17,,,,,,,,,,,
2019-10-18,,0.05,0.67,,,0.33,,,,0.17,0.35000000000000003
2019-10-19,,,0.02,,,,,,0.83,0.99,0.425
2019-10-20,,,,,,,,,,0.0,
2019-10-21,,,,,,,,,,,
2019-10-22,,,,,,,,,,,
2019-10-23,,,0.0,,,,,,,,0.0
2019-10-24,,0.01,0.15,,,,,,0.63,0.06,0.26333333333333336
2019-10-25,,0.24,0.28,,,,,,0.51,0.0,0.3433333333333333
2019-10-26,,,,,,,,,,,
2019-10-27,,,,,,,,,0.75,,0.75
2019-10-28,,,,,,,,,,,
2019-10-29,,,,,0.07,,0.03,0.19,,,0.09666666666666668
2019-10-30,,,,,0.0,,0.0,0.0,,,0.0
2019-10-31,,,,,,,,,,,
2019-11-01,,,,,,,,,,,
2019-11-02,,,,,,,,,,,
2019-11-03,,0.55,,,,,,,,,0.55
2019-11-04,,,0.0,,,,,,,0.09,0.0
2019-11-05,,,,,,,,,,0.0,
2019-11-06,,,,,,,,,0.0,,0.0
2019-11-07,,,,,,,,,0.04,,0.04
2019-11-08,,,,,,,,,0.15,,0.15
2019-11-09,,,,,,,,,0.63,,0.63
2019-11-10,,,,,,,0.41,,0.0,,0.205
2019-11-11,,,0.24,0.17,0.51,,0.01,0.07,0.75,0.07,0.2916666666666667
2019-11-12,,,,0.0,0.0,,0.0,0.0,0.04,0.0,0.008
2019-11-13,,,,,,,0.04,,,,0.04
2019-11-14,,,,0.06,0.3,,0.07,0.33,0.0,,0.152
2019-11-15,0.91,,,0.0,0.44,,0.0,0.06,0.02,,0.23833333333333337
2019-11-16,,,,,0.3,,0.02,0.19,0.24,,0.1875
2019-11-17,,,,0.0,0.0,,3.11,0.0,0.0,,0.622
2019-11-18,,0.35,0.35,0.29,1.41,,0.66,1.81,0.43,0.35,0.7571428571428571
2019-11-19,,,,0.02,0.0,,0.0,0.0,0.0,0.0,0.004
2019-11-20,,,,0.0,,,,,0.01,,0.005
2019-11-21,,,,,,,,,,,
2019-11-22,,,,,,,,,,,
2019-11-23,,,,,,,,,,,
2019-11-24,,,0.0,0.0,,,0.0,,,0.03,0.0
2019-11-25,,1.22,0.31,0.02,0.15,,0.02,0.03,0.63,0.01,0.33999999999999997
2019-11-26,,,0.08,0.0,0.0,0.31,0.0,0.0,0.01,0.0,0.05714285714285715
2019-11-27,,,,0.01,,,,,0.43,,0.22
2019-11-28,,1.77,0.67,0.0,,,,,0.16,,0.65
2019-11-29,,0.0,,,,,,,0.83,,0.415
2019-11-30,,,0.03,,,,,,0.17,,0.1
2019-12-01,0.16,,0.59,0.08,0.0,0.74,0.26,,0.51,0.06,0.33428571428571424
2019-12-02,,,0.2,0.73,0.13,,0.48,0.09,0.28,1.35,0.3183333333333333
2019-12-03,,,0.0,0.05,0.0,,0.0,0.0,0.0,0.0,0.008333333333333333
2019-12-04,,,,0.0,0.02,,0.0,,0.0,,0.005
2019-12-05,,,,,0.0,,,,0.08,,0.04
2019-12-06,,,,0.01,,,,,0.17,,0.09000000000000001
2019-12-07,,,,0.0,,,,0.01,0.0,,0.0033333333333333335
2019-12-08,,,,,0.0,,,0.02,0.0,,0.006666666666666667
2019-12-09,,,,,0.0,,,0.0,,,0.0
2019-12-10,,,,,0.07,,,0.1,,,0.085
2019-12-11,,,,,0.01,,,0.0,,,0.005
2019-12-12,,,,,0.0,,0.01,,0.02,,0.01
2019-12-13,,,,,,,0.0,,,,0.0
2019-12-14,,0.0,,0.01,0.04,,0.01,0.05,0.09,,0.03333333333333333
2019-12-15,,,0.02,0.0,0.0,,0.0,0.0,,,0.004
2019-12-16,,,,,,,,,,,
2019-12-17,0.28,,,0.01,0.38,0.28,0.06,0.13,,,0.19000000000000003
2019-12-18,,0.2,,0.05,0.0,,0.01,0.06,0.03,,0.05833333333333333
