???????????,,,,,,,,
,,,,,,,,
??? : 2015-01-01 ~ 2025-01-24 ?? : ??(??) USD [???? : 2025-01-31 13:57:07],,,,,,,,
??,1?,??????,10?,1??,2??,3??,6??,12??
2018-12-05,0.00447,0.00001,0.01413,0.02047,0.02896,0.03546,0.05015,0.07093
2018-12-04,0.00446,0.00001,0.01409,0.02042,0.02887,0.03536,0.05001,0.07072
2018-12-03,0.00445,0.00004,0.01406,0.02038,0.02882,0.03530,0.04992,0.07060
2018-11-30,0.00441,0.00000,0.01393,0.02019,0.02855,0.03497,0.04945,0.06994
2018-11-29,0.00441,0.00000,0.01395,0.02022,0.02859,0.03502,0.04952,0.07004
2018-11-28,0.00441,0.00000,0.01394,0.02021,0.02857,0.03500,0.04949,0.06999
2018-11-27,0.00441,0.00000,0.01394,0.02020,0.02857,0.03499,0.04949,0.06998
2018-11-26,0.00441,-0.00007,0.01394,0.02021,0.02858,0.03500,0.04950,0.07000
2018-11-23,0.00448,-0.00001,0.01417,0.02054,0.02905,0.03558,0.05031,0.07115
2018-11-22,0.00449,-0.00001,0.01421,0.02060,0.02913,0.03567,0.05045,0.07135
2018-11-21,0.00450,0.00000,0.01423,0.02062,0.02916,0.03571,0.05050,0.07142
2018-11-20,0.00450,0.00000,0.01422,0.02061,0.02914,0.03569,0.05047,0.07138
2018-11-19,0.00450,0.00001,0.01422,0.02061,0.02914,0.03569,0.05048,0.07139
2018-11-16,0.00449,0.00000,0.01421,0.02059,0.02912,0.03566,0.05043,0.07132
2018-11-15,0.00449,0.00001,0.01421,0.02059,0.02912,0.03566,0.05044,0.07133
2018-11-14,0.00448,0.00000,0.01416,0.02052,0.02902,0.03555,0.05027,0.07109
2018-11-13,0.00448,0.00001,0.01416,0.02052,0.02902,0.03554,0.05026,0.07108
2018-11-12,0.00447,0.00002,0.01415,0.02050,0.02899,0.03551,0.05022,0.07102
2018-11-09,0.00445,0.00005,0.01407,0.02039,0.02883,0.03531,0.04994,0.07063
2018-11-08,0.00440,-0.00001,0.01391,0.02016,0.02851,0.03492,0.04938,0.06984
2018-11-07,0.00441,0.00000,0.01393,0.02019,0.02856,0.03497,0.04946,0.06995
2018-11-06,0.00441,-0.00001,0.01395,0.02022,0.02860,0.03503,0.04953,0.07005
2018-11-05,0.00442,0.00001,0.01397,0.02024,0.02863,0.03506,0.04958,0.07012
2018-11-02,0.00441,0.00007,0.01394,0.02020,0.02857,0.03499,0.04949,0.06999
2018-11-01,0.00434,0.00002,0.01372,0.01988,0.02812,0.03444,0.04871,0.06888
2018-10-31,0.00432,0.00000,0.01366,0.01980,0.02800,0.03429,0.04849,0.06858
2018-10-30,0.00432,0.00000,0.01366,0.01980,0.02800,0.03429,0.04850,0.06858
2018-10-29,0.00432,0.00000,0.01365,0.01978,0.02797,0.03426,0.04845,0.06852
2018-10-26,0.00432,0.00001,0.01365,0.01978,0.02797,0.03426,0.04845,0.06852
2018-10-25,0.00431,0.00000,0.01363,0.01975,0.02793,0.03420,0.04837,0.06841
2018-10-24,0.00431,0.00001,0.01362,0.01973,0.02791,0.03418,0.04834,0.06836
2018-10-23,0.00430,0.00000,0.01361,0.01972,0.02788,0.03415,0.04830,0.06830
2018-10-22,0.00430,0.00000,0.01358,0.01969,0.02784,0.03410,0.04822,0.06820
2018-10-19,0.00430,0.00000,0.01359,0.01969,0.02784,0.03410,0.04822,0.06820
2018-10-18,0.00430,0.00001,0.01358,0.01968,0.02784,0.03409,0.04821,0.06819
2018-10-17,0.00429,-0.00001,0.01358,0.01968,0.02783,0.03408,0.04820,0.06817
2018-10-16,0.00430,0.00001,0.01359,0.01969,0.02785,0.03411,0.04824,0.06822
2018-10-15,0.00429,-0.00001,0.01355,0.01964,0.02777,0.03402,0.04811,0.06803
2018-10-12,0.00430,0.00002,0.01360,0.01971,0.02787,0.03414,0.04828,0.06827
2018-10-11,0.00428,0.00001,0.01353,0.01961,0.02773,0.03397,0.04804,0.06794
2018-10-10,0.00427,0.00000,0.01351,0.01957,0.02768,0.03390,0.04795,0.06781
2018-10-08,0.00427,0.00000,0.01351,0.01958,0.02769,0.03391,0.04795,0.06781
2018-10-05,0.00427,0.00000,0.01350,0.01956,0.02766,0.03387,0.04790,0.06774
2018-10-04,0.00427,0.00002,0.01351,0.01957,0.02768,0.03390,0.04794,0.06780
2018-10-02,0.00425,0.00003,0.01344,0.01948,0.02755,0.03374,0.04772,0.06748
2018-10-01,0.00422,0.00000,0.01333,0.01932,0.02732,0.03346,0.04731,0.06691
2018-09-28,0.00422,0.00000,0.01333,0.01932,0.02732,0.03347,0.04733,0.06693
2018-09-27,0.00422,0.00001,0.01335,0.01934,0.02735,0.03350,0.04737,0.06699
2018-09-21,0.00421,0.00001,0.01333,0.01931,0.02731,0.03345,0.04731,0.06690
2018-09-20,0.00420,-0.00001,0.01329,0.01926,0.02724,0.03336,0.04718,0.06672
2018-09-19,0.00421,0.00001,0.01330,0.01927,0.02725,0.03338,0.04720,0.06676
2018-09-18,0.00420,-0.00001,0.01329,0.01926,0.02723,0.03335,0.04717,0.06671
2018-09-17,0.00421,0.00002,0.01332,0.01930,0.02729,0.03343,0.04728,0.06686
2018-09-14,0.00419,0.00001,0.01325,0.01920,0.02715,0.03325,0.04703,0.06650
2018-09-13,0.00418,-0.00002,0.01322,0.01916,0.02709,0.03318,0.04692,0.06636
2018-09-12,0.00420,-0.00001,0.01328,0.01924,0.02721,0.03333,0.04714,0.06666
2018-09-11,0.00421,0.00000,0.01331,0.01928,0.02727,0.03340,0.04724,0.06680
2018-09-10,0.00421,0.00001,0.01332,0.01930,0.02729,0.03342,0.04727,0.06685
2018-09-07,0.00420,0.00000,0.01327,0.01923,0.02720,0.03331,0.04710,0.06661
2018-09-06,0.00420,-0.00001,0.01329,0.01926,0.02724,0.03336,0.04718,0.06672
2018-09-05,0.00421,0.00001,0.01331,0.01929,0.02728,0.03341,0.04725,0.06683
2018-09-04,0.00420,0.00001,0.01328,0.01924,0.02721,0.03332,0.04712,0.06664
2018-09-03,0.00419,-0.00001,0.01326,0.01922,0.02718,0.03329,0.04708,0.06658
2018-08-31,0.00420,0.00001,0.01327,0.01923,0.02719,0.03330,0.04710,0.06660
2018-08-30,0.00419,0.00000,0.01324,0.01919,0.02714,0.03324,0.04701,0.06648
2018-08-29,0.00419,0.00000,0.01324,0.01919,0.02713,0.03323,0.04700,0.06646
2018-08-28,0.00419,0.00001,0.01324,0.01918,0.02712,0.03322,0.04698,0.06644
2018-08-27,0.00418,0.00001,0.01321,0.01914,0.02706,0.03315,0.04688,0.06629
2018-08-24,0.00417,0.00000,0.01318,0.01911,0.02702,0.03309,0.04680,0.06618
2018-08-23,0.00417,-0.00001,0.01320,0.01913,0.02705,0.03313,0.04685,0.06625
2018-08-22,0.00418,0.00000,0.01321,0.01914,0.02707,0.03316,0.04689,0.06631
2018-08-21,0.00418,-0.00004,0.01322,0.01916,0.02710,0.03319,0.04694,0.06638
2018-08-20,0.00422,0.00000,0.01335,0.01935,0.02736,0.03351,0.04740,0.06703
2018-08-17,0.00422,0.00001,0.01334,0.01934,0.02735,0.03349,0.04736,0.06698
2018-08-16,0.00421,-0.00001,0.01333,0.01931,0.02731,0.03345,0.04731,0.06690
2018-08-14,0.00422,0.00001,0.01333,0.01932,0.02732,0.03346,0.04731,0.06691
2018-08-13,0.00421,0.00001,0.01332,0.01930,0.02729,0.03342,0.04727,0.06684
2018-08-10,0.00420,0.00003,0.01329,0.01926,0.02724,0.03336,0.04718,0.06672
2018-08-09,0.00417,0.00000,0.01318,0.01910,0.02701,0.03308,0.04678,0.06616
2018-08-08,0.00417,-0.00001,0.01318,0.01911,0.02702,0.03309,0.04680,0.06618
2018-08-07,0.00418,-0.00001,0.01323,0.01917,0.02711,0.03321,0.04696,0.06642
2018-08-06,0.00419,0.00000,0.01326,0.01922,0.02718,0.03328,0.04707,0.06657
2018-08-03,0.00419,-0.00001,0.01326,0.01922,0.02718,0.03328,0.04707,0.06657
2018-08-02,0.00420,0.00004,0.01327,0.01923,0.02719,0.03330,0.04710,0.06661
2018-08-01,0.00416,-0.00003,0.01317,0.01908,0.02699,0.03305,0.04674,0.06610
2018-07-31,0.00419,0.00000,0.01324,0.01918,0.02712,0.03322,0.04698,0.06644
2018-07-30,0.00419,0.00000,0.01325,0.01920,0.02715,0.03325,0.04702,0.06650
2018-07-27,0.00419,-0.00001,0.01325,0.01920,0.02715,0.03325,0.04702,0.06650
2018-07-26,0.00420,-0.00001,0.01328,0.01924,0.02722,0.03333,0.04714,0.06666
2018-07-25,0.00421,0.00004,0.01332,0.01930,0.02729,0.03343,0.04727,0.06686
2018-07-24,0.00417,-0.00003,0.01318,0.01910,0.02701,0.03308,0.04679,0.06616
2018-07-23,0.00420,-0.00001,0.01327,0.01923,0.02720,0.03331,0.04711,0.06663
2018-07-20,0.00421,0.00001,0.01331,0.01928,0.02727,0.03340,0.04723,0.06680
2018-07-19,0.00420,0.00001,0.01329,0.01926,0.02724,0.03336,0.04717,0.06671
2018-07-18,0.00419,0.00001,0.01326,0.01921,0.02716,0.03327,0.04705,0.06654
2018-07-17,0.00418,0.00000,0.01321,0.01914,0.02706,0.03315,0.04688,0.06630
2018-07-16,0.00418,0.00000,0.01322,0.01916,0.02709,0.03318,0.04693,0.06637
2018-07-13,0.00418,0.00001,0.01323,0.01917,0.02710,0.03320,0.04695,0.06639
2018-07-12,0.00417,-0.00001,0.01319,0.01911,0.02703,0.03310,0.04681,0.06621
2018-07-11,0.00418,0.00001,0.01321,0.01914,0.02707,0.03315,0.04688,0.06630
2018-07-10,0.00417,0.00000,0.01317,0.01909,0.02699,0.03306,0.04675,0.06612
2018-07-09,0.00417,-0.00002,0.01318,0.01910,0.02701,0.03308,0.04678,0.06615
2018-07-06,0.00419,0.00000,0.01325,0.01919,0.02714,0.03325,0.04702,0.06649
2018-07-05,0.00419,0.00001,0.01324,0.01918,0.02712,0.03322,0.04698,0.06644
2018-07-04,0.00418,-0.00001,0.01321,0.01914,0.02707,0.03316,0.04689,0.06632
2018-07-03,0.00419,0.00001,0.01324,0.01919,0.02714,0.03323,0.04700,0.06647
2018-07-02,0.00418,0.00000,0.01321,0.01915,0.02708,0.03316,0.04690,0.06633
2018-06-29,0.00418,0.00004,0.01321,0.01914,0.02707,0.03316,0.04689,0.06632
2018-06-28,0.00414,0.00000,0.01310,0.01898,0.02684,0.03288,0.04649,0.06575
2018-06-27,0.00414,-0.00001,0.01308,0.01896,0.02681,0.03284,0.04644,0.06568
2018-06-26,0.00415,0.00000,0.01312,0.01902,0.02689,0.03294,0.04658,0.06588
2018-06-25,0.00415,0.00002,0.01313,0.01903,0.02691,0.03295,0.04660,0.06591
2018-06-22,0.00413,0.00001,0.01305,0.01891,0.02674,0.03275,0.04631,0.06550
2018-06-21,0.00412,0.00000,0.01303,0.01888,0.02670,0.03270,0.04624,0.06540
2018-06-20,0.00412,0.00002,0.01304,0.01890,0.02672,0.03273,0.04629,0.06546
2018-06-19,0.00410,0.00003,0.01298,0.01881,0.02660,0.03258,0.04608,0.06516
2018-06-18,0.00407,0.00001,0.01288,0.01866,0.02639,0.03233,0.04571,0.06465
2018-06-15,0.00406,0.00008,0.01283,0.01859,0.02629,0.03220,0.04553,0.06439
2018-06-14,0.00398,0.00001,0.01259,0.01825,0.02581,0.03161,0.04470,0.06322
2018-06-12,0.00397,0.00000,0.01255,0.01818,0.02571,0.03149,0.04453,0.06298
2018-06-11,0.00397,-0.00001,0.01256,0.01820,0.02573,0.03151,0.04457,0.06303
2018-06-08,0.00398,0.00002,0.01260,0.01825,0.02581,0.03162,0.04471,0.06323
2018-06-07,0.00396,0.00000,0.01252,0.01814,0.02565,0.03141,0.04442,0.06282
2018-06-05,0.00396,0.00000,0.01252,0.01815,0.02567,0.03143,0.04445,0.06287
2018-06-04,0.00396,-0.00001,0.01252,0.01815,0.02567,0.03143,0.04445,0.06287
2018-06-01,0.00397,0.00001,0.01254,0.01817,0.02570,0.03147,0.04451,0.06294
2018-05-31,0.00396,-0.00001,0.01253,0.01816,0.02568,0.03145,0.04447,0.06289
2018-05-30,0.00397,0.00000,0.01255,0.01819,0.02573,0.03151,0.04456,0.06302
2018-05-29,0.00397,0.00000,0.01257,0.01821,0.02575,0.03154,0.04461,0.06308
2018-05-28,0.00397,-0.00001,0.01255,0.01818,0.02571,0.03149,0.04454,0.06298
2018-05-25,0.00398,0.00000,0.01259,0.01825,0.02581,0.03161,0.04470,0.06322
2018-05-24,0.00398,0.00000,0.01260,0.01826,0.02583,0.03163,0.04473,0.06326
2018-05-23,0.00398,-0.00002,0.01257,0.01822,0.02576,0.03155,0.04462,0.06311
2018-05-21,0.00400,0.00001,0.01265,0.01833,0.02592,0.03174,0.04489,0.06348
2018-05-18,0.00399,-0.00002,0.01261,0.01828,0.02585,0.03166,0.04478,0.06332
2018-05-17,0.00401,0.00000,0.01267,0.01836,0.02597,0.03181,0.04498,0.06361
2018-05-16,0.00401,0.00001,0.01268,0.01838,0.02599,0.03183,0.04502,0.06366
2018-05-15,0.00400,0.00001,0.01265,0.01834,0.02593,0.03176,0.04491,0.06352
2018-05-14,0.00399,-0.00002,0.01261,0.01828,0.02585,0.03166,0.04478,0.06332
2018-05-11,0.00401,0.00000,0.01266,0.01835,0.02596,0.03179,0.04496,0.06358
2018-05-10,0.00401,0.00003,0.01267,0.01836,0.02597,0.03181,0.04498,0.06361
2018-05-09,0.00398,0.00000,0.01259,0.01825,0.02581,0.03161,0.04470,0.06322
2018-05-08,0.00398,0.00000,0.01259,0.01825,0.02580,0.03160,0.04469,0.06321
2018-05-04,0.00398,-0.00001,0.01259,0.01824,0.02580,0.03160,0.04469,0.06320
2018-05-03,0.00399,0.00000,0.01263,0.01830,0.02588,0.03170,0.04482,0.06339
2018-05-02,0.00399,0.00002,0.01263,0.01830,0.02588,0.03170,0.04482,0.06339
2018-04-30,0.00397,-0.00001,0.01256,0.01820,0.02575,0.03153,0.04459,0.06306
2018-04-27,0.00398,-0.00003,0.01258,0.01822,0.02577,0.03157,0.04464,0.06313
2018-04-26,0.00401,0.00000,0.01267,0.01836,0.02596,0.03179,0.04496,0.06359
2018-04-25,0.00401,-0.00003,0.01268,0.01838,0.02599,0.03183,0.04501,0.06365
2018-04-24,0.00404,-0.00003,0.01278,0.01853,0.02620,0.03209,0.04538,0.06417
2018-04-23,0.00407,0.00002,0.01286,0.01864,0.02636,0.03229,0.04567,0.06458
2018-04-20,0.00405,0.00003,0.01281,0.01856,0.02625,0.03215,0.04546,0.06429
2018-04-19,0.00402,-0.00001,0.01271,0.01842,0.02605,0.03190,0.04512,0.06381
2018-04-18,0.00403,0.00000,0.01274,0.01847,0.02611,0.03198,0.04523,0.06396
2018-04-17,0.00403,0.00000,0.01275,0.01848,0.02614,0.03201,0.04527,0.06402
2018-04-16,0.00403,0.00000,0.01274,0.01846,0.02611,0.03198,0.04522,0.06395
2018-04-13,0.00403,-0.00001,0.01273,0.01845,0.02609,0.03196,0.04520,0.06392
2018-04-12,0.00404,0.00001,0.01277,0.01850,0.02616,0.03204,0.04531,0.06408
2018-04-11,0.00403,0.00000,0.01274,0.01846,0.02611,0.03198,0.04523,0.06396
2018-04-10,0.00403,0.00000,0.01275,0.01847,0.02612,0.03199,0.04524,0.06398
2018-04-09,0.00403,0.00000,0.01276,0.01849,0.02614,0.03202,0.04528,0.06404
2018-04-06,0.00403,0.00003,0.01276,0.01849,0.02615,0.03202,0.04529,0.06405
2018-04-05,0.00400,-0.00003,0.01264,0.01832,0.02591,0.03173,0.04488,0.06346
2018-04-04,0.00403,0.00003,0.01273,0.01845,0.02609,0.03195,0.04518,0.06390
2018-04-03,0.00400,0.00000,0.01266,0.01834,0.02594,0.03177,0.04493,0.06355
2018-04-02,0.00400,0.00002,0.01266,0.01834,0.02594,0.03177,0.04493,0.06354
2018-03-30,0.00398,0.00001,0.01258,0.01823,0.02579,0.03158,0.04467,0.06317
2018-03-29,0.00397,-0.00006,0.01256,0.01821,0.02575,0.03153,0.04459,0.06307
2018-03-28,0.00403,0.00000,0.01275,0.01847,0.02612,0.03199,0.04524,0.06398
2018-03-27,0.00403,-0.00005,0.01275,0.01848,0.02613,0.03200,0.04526,0.06400
2018-03-26,0.00408,-0.00001,0.01290,0.01870,0.02645,0.03239,0.04581,0.06478
2018-03-23,0.00409,0.00000,0.01294,0.01875,0.02651,0.03247,0.04592,0.06494
2018-03-22,0.00409,-0.00002,0.01295,0.01876,0.02653,0.03249,0.04595,0.06499
2018-03-21,0.00411,0.00000,0.01300,0.01884,0.02665,0.03264,0.04616,0.06528
2018-03-20,0.00411,-0.00004,0.01300,0.01884,0.02665,0.03263,0.04615,0.06527
2018-03-19,0.00415,0.00001,0.01313,0.01903,0.02691,0.03296,0.04661,0.06591
2018-03-16,0.00414,0.00000,0.01309,0.01896,0.02682,0.03284,0.04645,0.06569
2018-03-15,0.00414,0.00000,0.01310,0.01899,0.02685,0.03289,0.04651,0.06578
2018-03-14,0.00414,-0.00008,0.01310,0.01899,0.02685,0.03289,0.04651,0.06578
2018-03-13,0.00422,-0.00008,0.01334,0.01933,0.02733,0.03347,0.04734,0.06695
2018-03-12,0.00430,0.00000,0.01359,0.01969,0.02785,0.03410,0.04823,0.06821
2018-03-09,0.00430,0.00000,0.01360,0.01971,0.02787,0.03414,0.04828,0.06828
2018-03-08,0.00430,-0.00001,0.01361,0.01972,0.02789,0.03416,0.04831,0.06832
2018-03-07,0.00431,0.00001,0.01364,0.01977,0.02795,0.03424,0.04842,0.06847
2018-03-06,0.00430,0.00001,0.01359,0.01970,0.02786,0.03412,0.04826,0.06825
2018-03-05,0.00429,0.00000,0.01357,0.01966,0.02781,0.03406,0.04816,0.06811
2018-03-02,0.00429,0.00001,0.01355,0.01964,0.02778,0.03402,0.04811,0.06804
2018-02-28,0.00428,0.00001,0.01355,0.01963,0.02777,0.03401,0.04809,0.06801
2018-02-27,0.00427,0.00000,0.01351,0.01958,0.02769,0.03391,0.04796,0.06783
2018-02-26,0.00427,0.00001,0.01351,0.01958,0.02769,0.03391,0.04796,0.06783
2018-02-23,0.00426,-0.00004,0.01347,0.01952,0.02760,0.03380,0.04780,0.06761
2018-02-22,0.00430,0.00002,0.01360,0.01972,0.02788,0.03415,0.04829,0.06830
2018-02-21,0.00428,0.00000,0.01352,0.01959,0.02771,0.03393,0.04799,0.06787
2018-02-20,0.00428,0.00002,0.01353,0.01960,0.02772,0.03395,0.04801,0.06790
2018-02-19,0.00426,0.00003,0.01348,0.01954,0.02764,0.03385,0.04787,0.06769
2018-02-14,0.00423,0.00000,0.01337,0.01937,0.02739,0.03355,0.04745,0.06710
2018-02-13,0.00423,-0.00003,0.01337,0.01938,0.02741,0.03357,0.04747,0.06713
2018-02-12,0.00426,-0.00001,0.01348,0.01954,0.02763,0.03384,0.04786,0.06768
2018-02-09,0.00427,-0.00004,0.01350,0.01956,0.02767,0.03389,0.04792,0.06777
2018-02-08,0.00431,-0.00001,0.01363,0.01975,0.02794,0.03422,0.04839,0.06843
2018-02-07,0.00432,0.00000,0.01367,0.01980,0.02801,0.03430,0.04851,0.06860
2018-02-06,0.00432,0.00000,0.01366,0.01980,0.02800,0.03430,0.04850,0.06859
2018-02-05,0.00432,0.00000,0.01366,0.01980,0.02800,0.03430,0.04850,0.06859
2018-02-02,0.00432,0.00008,0.01365,0.01978,0.02797,0.03425,0.04844,0.06850
2018-02-01,0.00424,0.00000,0.01341,0.01943,0.02748,0.03365,0.04759,0.06730
2018-01-31,0.00424,0.00001,0.01341,0.01943,0.02748,0.03366,0.04760,0.06731
2018-01-30,0.00423,-0.00003,0.01339,0.01940,0.02744,0.03360,0.04752,0.06720
2018-01-29,0.00426,0.00000,0.01348,0.01954,0.02763,0.03384,0.04786,0.06768
2018-01-26,0.00426,-0.00008,0.01346,0.01951,0.02759,0.03380,0.04779,0.06759
2018-01-25,0.00434,-0.00003,0.01372,0.01989,0.02812,0.03444,0.04871,0.06888
2018-01-24,0.00437,0.00003,0.01380,0.02000,0.02829,0.03465,0.04900,0.06930
2018-01-23,0.00434,-0.00012,0.01374,0.01991,0.02815,0.03448,0.04877,0.06897
2018-01-22,0.00446,0.00001,0.01409,0.02042,0.02888,0.03538,0.05003,0.07075
2018-01-19,0.00445,-0.00001,0.01407,0.02039,0.02884,0.03532,0.04995,0.07063
2018-01-18,0.00446,-0.00006,0.01412,0.02046,0.02893,0.03543,0.05011,0.07087
2018-01-17,0.00452,0.00000,0.01428,0.02070,0.02927,0.03585,0.05070,0.07169
2018-01-16,0.00452,-0.00006,0.01429,0.02071,0.02929,0.03588,0.05074,0.07175
2018-01-15,0.00458,0.00000,0.01448,0.02098,0.02967,0.03634,0.05139,0.07268
2018-01-12,0.00458,0.00001,0.01449,0.02100,0.02970,0.03638,0.05144,0.07275
2018-01-11,0.00457,-0.00002,0.01444,0.02093,0.02960,0.03626,0.05127,0.07251
2018-01-10,0.00459,-0.00001,0.01451,0.02103,0.02973,0.03642,0.05150,0.07284
2018-01-09,0.00460,0.00000,0.01454,0.02107,0.02979,0.03649,0.05160,0.07297
2018-01-08,0.00460,0.00001,0.01453,0.02106,0.02978,0.03648,0.05159,0.07295
2018-01-05,0.00459,-0.00001,0.01450,0.02102,0.02972,0.03641,0.05148,0.07281
2018-01-04,0.00460,0.00000,0.01455,0.02108,0.02982,0.03652,0.05165,0.07304
2018-01-03,0.00460,0.00000,0.01455,0.02109,0.02983,0.03653,0.05166,0.07306
2018-01-02,0.00460,-0.00001,0.01455,0.02108,0.02982,0.03652,0.05164,0.07303
2017-12-29,0.00461,0.00001,0.01456,0.02111,0.02985,0.03656,0.05170,0.07311
2017-12-28,0.00460,-0.00001,0.01456,0.02110,0.02984,0.03654,0.05168,0.07309
2017-12-27,0.00461,0.00000,0.01458,0.02113,0.02988,0.03660,0.05176,0.07319
2017-12-26,0.00461,-0.00001,0.01459,0.02114,0.02989,0.03661,0.05177,0.07322
2017-12-22,0.00462,-0.00004,0.01460,0.02116,0.02992,0.03664,0.05182,0.07329
2017-12-21,0.00466,0.00000,0.01474,0.02135,0.03020,0.03699,0.05231,0.07397
2017-12-20,0.00466,0.00000,0.01474,0.02135,0.03020,0.03699,0.05231,0.07397
2017-12-19,0.00466,0.00000,0.01473,0.02135,0.03020,0.03698,0.05230,0.07397
2017-12-18,0.00466,-0.00002,0.01473,0.02135,0.03020,0.03698,0.05230,0.07397
2017-12-15,0.00468,-0.00002,0.01479,0.02143,0.03030,0.03711,0.05249,0.07423
2017-12-14,0.00470,0.00000,0.01487,0.02155,0.03047,0.03732,0.05278,0.07464
2017-12-13,0.00470,0.00000,0.01486,0.02154,0.03046,0.03731,0.05276,0.07462
2017-12-12,0.00470,0.00000,0.01487,0.02154,0.03046,0.03731,0.05277,0.07462
2017-12-11,0.00470,0.00000,0.01487,0.02155,0.03048,0.03733,0.05279,0.07465
2017-12-08,0.00470,-0.00001,0.01487,0.02155,0.03048,0.03733,0.05280,0.07467
2017-12-07,0.00471,0.00000,0.01488,0.02156,0.03050,0.03735,0.05282,0.07470
2017-12-06,0.00471,0.00002,0.01488,0.02156,0.03050,0.03735,0.05282,0.07470
2017-12-05,0.00469,-0.00001,0.01484,0.02150,0.03041,0.03724,0.05267,0.07448
2017-12-04,0.00470,0.00000,0.01486,0.02153,0.03045,0.03729,0.05274,0.07459
2017-12-01,0.00470,0.00000,0.01486,0.02153,0.03045,0.03729,0.05274,0.07459
2017-11-30,0.00470,0.00005,0.01486,0.02154,0.03046,0.03730,0.05275,0.07460
2017-11-29,0.00465,0.00000,0.01470,0.02130,0.03013,0.03690,0.05218,0.07380
2017-11-28,0.00465,0.00001,0.01470,0.02130,0.03012,0.03689,0.05217,0.07378
2017-11-27,0.00464,-0.00001,0.01466,0.02124,0.03004,0.03679,0.05203,0.07358
2017-11-24,0.00465,0.00000,0.01470,0.02130,0.03012,0.03688,0.05216,0.07377
2017-11-23,0.00465,-0.00001,0.01471,0.02132,0.03015,0.03693,0.05223,0.07386
2017-11-22,0.00466,-0.00002,0.01474,0.02136,0.03021,0.03700,0.05233,0.07401
2017-11-21,0.00468,0.00000,0.01478,0.02142,0.03030,0.03711,0.05248,0.07422
2017-11-20,0.00468,-0.00007,0.01479,0.02144,0.03032,0.03713,0.05251,0.07426
2017-11-17,0.00475,0.00000,0.01501,0.02175,0.03076,0.03767,0.05328,0.07534
2017-11-16,0.00475,0.00001,0.01504,0.02179,0.03082,0.03774,0.05337,0.07548
2017-11-15,0.00474,-0.00001,0.01499,0.02172,0.03072,0.03762,0.05320,0.07524
2017-11-14,0.00475,0.00001,0.01501,0.02176,0.03077,0.03769,0.05330,0.07537
2017-11-13,0.00474,0.00000,0.01500,0.02174,0.03075,0.03766,0.05326,0.07532
2017-11-10,0.00474,-0.00001,0.01500,0.02174,0.03074,0.03765,0.05325,0.07530
2017-11-09,0.00475,0.00000,0.01501,0.02176,0.03077,0.03768,0.05329,0.07537
2017-11-08,0.00475,0.00000,0.01503,0.02179,0.03081,0.03774,0.05337,0.07547
2017-11-07,0.00475,-0.00001,0.01504,0.02179,0.03082,0.03774,0.05337,0.07548
2017-11-06,0.00476,0.00000,0.01504,0.02179,0.03082,0.03774,0.05337,0.07548
2017-11-03,0.00476,-0.00002,0.01504,0.02180,0.03083,0.03776,0.05339,0.07551
2017-11-02,0.00478,0.00000,0.01511,0.02189,0.03096,0.03792,0.05363,0.07584
2017-11-01,0.00478,0.00001,0.01511,0.02189,0.03096,0.03792,0.05363,0.07584
2017-10-31,0.00477,0.00000,0.01510,0.02188,0.03094,0.03789,0.05359,0.07578
2017-10-30,0.00477,-0.00001,0.01508,0.02185,0.03090,0.03784,0.05352,0.07568
2017-10-27,0.00478,-0.00001,0.01512,0.02191,0.03098,0.03794,0.05366,0.07588
2017-10-26,0.00479,-0.00001,0.01514,0.02194,0.03103,0.03800,0.05375,0.07601
2017-10-25,0.00480,-0.00004,0.01517,0.02198,0.03108,0.03806,0.05383,0.07613
2017-10-24,0.00484,-0.00002,0.01531,0.02218,0.03137,0.03842,0.05434,0.07685
2017-10-23,0.00486,-0.00001,0.01538,0.02229,0.03152,0.03860,0.05459,0.07720
2017-10-20,0.00487,-0.00005,0.01540,0.02232,0.03157,0.03866,0.05467,0.07732
2017-10-19,0.00492,0.00000,0.01556,0.02255,0.03189,0.03905,0.05523,0.07811
2017-10-18,0.00492,-0.00005,0.01556,0.02255,0.03189,0.03906,0.05523,0.07811
2017-10-17,0.00497,-0.00001,0.01572,0.02279,0.03222,0.03946,0.05581,0.07893
2017-10-16,0.00498,0.00000,0.01575,0.02282,0.03227,0.03952,0.05589,0.07904
2017-10-13,0.00498,0.00000,0.01575,0.02282,0.03227,0.03952,0.05589,0.07905
2017-10-12,0.00498,0.00000,0.01573,0.02280,0.03224,0.03949,0.05585,0.07898
2017-10-11,0.00498,-0.00002,0.01576,0.02284,0.03230,0.03956,0.05594,0.07912
2017-10-10,0.00500,0.00002,0.01581,0.02290,0.03239,0.03967,0.05610,0.07934
2017-09-29,0.00498,0.00001,0.01573,0.02280,0.03224,0.03949,0.05584,0.07898
2017-09-28,0.00497,0.00000,0.01573,0.02279,0.03223,0.03947,0.05582,0.07894
2017-09-27,0.00497,-0.00002,0.01571,0.02277,0.03220,0.03944,0.05577,0.07887
2017-09-26,0.00499,-0.00001,0.01579,0.02288,0.03236,0.03963,0.05604,0.07926
2017-09-25,0.00500,0.00000,0.01581,0.02291,0.03241,0.03969,0.05613,0.07938
2017-09-22,0.00500,-0.00004,0.01581,0.02291,0.03240,0.03968,0.05611,0.07936
2017-09-21,0.00504,0.00000,0.01593,0.02309,0.03265,0.03999,0.05655,0.07998
